Unnamed: 0,school,classname,subject,CorrectAnswers,TotalAnswers,CorrectAdaptive,TotalAdaptiveAnswers,TotalAdaptiveExercises,TotalExercises,periode.van,periode.tot,lln.ID.school,van.tot
208,148,7073133,Taal,1345.0,1955.0,336.0,440.0,386.0,1384.0,aug 2014,jan 2015,1418426,aug2014|jan2015
209,148,7073133,Woordenschat (extra),253.0,345.0,40.0,63.0,49.0,262.0,aug 2014,jan 2015,1418426,aug2014|jan2015
210,148,7073133,Automatiseren (extra),693.0,732.0,6.0,8.0,7.0,472.0,aug 2014,jan 2015,9405185,aug2014|jan2015
211,148,7073133,Rekenen,1454.0,2027.0,268.0,465.0,307.0,1566.0,aug 2014,jan 2015,9405185,aug2014|jan2015
212,148,7073133,Spelling,2413.0,2873.0,223.0,328.0,268.0,2481.0,aug 2014,jan 2015,9405185,aug2014|jan2015
213,148,7073133,Taal,970.0,1366.0,196.0,278.0,217.0,1009.0,aug 2014,jan 2015,9405185,aug2014|jan2015
214,148,7073133,Woordenschat (extra),211.0,282.0,55.0,79.0,62.0,218.0,aug 2014,jan 2015,9405185,aug2014|jan2015
215,148,7073133,Automatiseren (extra),1275.0,1333.0,170.0,183.0,172.0,799.0,aug 2014,jan 2015,8776136,aug2014|jan2015
216,148,7073133,Rekenen,2842.0,3384.0,584.0,786.0,596.0,2853.0,aug 2014,jan 2015,8776136,aug2014|jan2015
217,148,7073133,Spelling,4319.0,4884.0,714.0,956.0,726.0,4316.0,aug 2014,jan 2015,8776136,aug2014|jan2015
218,148,7073133,Taal,1309.0,1702.0,319.0,423.0,329.0,1295.0,aug 2014,jan 2015,8776136,aug2014|jan2015
219,148,7073133,Woordenschat (extra),297.0,383.0,83.0,120.0,84.0,294.0,aug 2014,jan 2015,8776136,aug2014|jan2015
220,148,7073133,Automatiseren (extra),896.0,1025.0,16.0,18.0,16.0,563.0,aug 2014,jan 2015,1651305,aug2014|jan2015
221,148,7073133,Rekenen,2239.0,3380.0,658.0,959.0,665.0,2303.0,aug 2014,jan 2015,1651305,aug2014|jan2015
222,148,7073133,Spelling,3965.0,4742.0,538.0,773.0,553.0,3971.0,aug 2014,jan 2015,1651305,aug2014|jan2015
223,148,7073133,Taal,1567.0,2178.0,548.0,762.0,564.0,1562.0,aug 2014,jan 2015,1651305,aug2014|jan2015
224,148,7073133,Woordenschat (extra),250.0,313.0,36.0,55.0,36.0,249.0,aug 2014,jan 2015,1651305,aug2014|jan2015
225,148,7073133,Automatiseren (extra),835.0,884.0,72.0,77.0,72.0,834.0,aug 2014,jan 2015,1175662,aug2014|jan2015
226,148,7073133,Rekenen,2561.0,3203.0,548.0,673.0,552.0,2614.0,aug 2014,jan 2015,1175662,aug2014|jan2015
227,148,7073133,Spelling,2996.0,3603.0,159.0,206.0,169.0,3060.0,aug 2014,jan 2015,1175662,aug2014|jan2015
228,148,7073133,Taal,1350.0,2005.0,344.0,428.0,346.0,1344.0,aug 2014,jan 2015,1175662,aug2014|jan2015
229,148,7073133,Woordenschat (extra),105.0,151.0,5.0,6.0,5.0,105.0,aug 2014,jan 2015,1175662,aug2014|jan2015
230,148,7073133,Automatiseren (extra),352.0,379.0,12.0,21.0,12.0,352.0,aug 2014,jan 2015,3552295,aug2014|jan2015
231,148,7073133,Rekenen,2365.0,2990.0,269.0,406.0,275.0,2404.0,aug 2014,jan 2015,3552295,aug2014|jan2015
232,148,7073133,Spelling,3090.0,3501.0,124.0,189.0,127.0,3088.0,aug 2014,jan 2015,3552295,aug2014|jan2015
233,148,7073133,Taal,1181.0,1620.0,180.0,264.0,183.0,1178.0,aug 2014,jan 2015,3552295,aug2014|jan2015
234,148,7073133,Woordenschat (extra),160.0,189.0,0.0,0.0,0.0,160.0,aug 2014,jan 2015,3552295,aug2014|jan2015
235,148,7073133,Automatiseren (extra),721.0,878.0,11.0,16.0,11.0,428.0,aug 2014,jan 2015,2109240,aug2014|jan2015
236,148,7073133,Rekenen,1860.0,3192.0,330.0,475.0,373.0,2021.0,aug 2014,jan 2015,2109240,aug2014|jan2015
237,148,7073133,Spelling,2886.0,3805.0,285.0,403.0,328.0,2956.0,aug 2014,jan 2015,2109240,aug2014|jan2015
238,148,7073133,Taal,1121.0,1881.0,219.0,289.0,240.0,1172.0,aug 2014,jan 2015,2109240,aug2014|jan2015
239,148,7073133,Woordenschat (extra),225.0,359.0,37.0,56.0,45.0,234.0,aug 2014,jan 2015,2109240,aug2014|jan2015
240,148,7073133,Automatiseren (extra),1052.0,1206.0,4.0,10.0,10.0,584.0,aug 2014,jan 2015,9320521,aug2014|jan2015
241,148,7073133,Rekenen,2029.0,3081.0,283.0,471.0,385.0,2256.0,aug 2014,jan 2015,9320521,aug2014|jan2015
242,148,7073133,Spelling,3367.0,4303.0,262.0,465.0,386.0,3511.0,aug 2014,jan 2015,9320521,aug2014|jan2015
243,148,7073133,Taal,1181.0,1797.0,240.0,352.0,295.0,1229.0,aug 2014,jan 2015,9320521,aug2014|jan2015
244,148,7073133,Woordenschat (extra),260.0,410.0,51.0,83.0,61.0,271.0,aug 2014,jan 2015,9320521,aug2014|jan2015
245,148,7073133,Automatiseren (extra),702.0,811.0,14.0,18.0,17.0,429.0,aug 2014,jan 2015,7185587,aug2014|jan2015
246,148,7073133,Rekenen,1745.0,2755.0,257.0,403.0,303.0,1891.0,aug 2014,jan 2015,7185587,aug2014|jan2015
247,148,7073133,Spelling,3421.0,4505.0,319.0,495.0,404.0,3533.0,aug 2014,jan 2015,7185587,aug2014|jan2015
248,148,7073133,Taal,1114.0,2124.0,170.0,284.0,227.0,1176.0,aug 2014,jan 2015,7185587,aug2014|jan2015
249,148,7073133,Woordenschat (extra),163.0,251.0,20.0,28.0,20.0,162.0,aug 2014,jan 2015,7185587,aug2014|jan2015
250,148,7073133,Automatiseren (extra),1228.0,1282.0,22.0,24.0,22.0,668.0,aug 2014,jan 2015,6932388,aug2014|jan2015
251,148,7073133,Rekenen,2537.0,3102.0,420.0,605.0,433.0,2583.0,aug 2014,jan 2015,6932388,aug2014|jan2015
252,148,7073133,Spelling,4075.0,4466.0,455.0,624.0,464.0,4071.0,aug 2014,jan 2015,6932388,aug2014|jan2015
253,148,7073133,Taal,1366.0,1699.0,345.0,462.0,349.0,1368.0,aug 2014,jan 2015,6932388,aug2014|jan2015
254,148,7073133,Woordenschat (extra),262.0,319.0,48.0,71.0,48.0,260.0,aug 2014,jan 2015,6932388,aug2014|jan2015
255,148,7073133,Automatiseren (extra),1217.0,1299.0,288.0,317.0,289.0,1202.0,aug 2014,jan 2015,9301641,aug2014|jan2015
256,148,7073133,Rekenen,3295.0,3987.0,637.0,797.0,649.0,3325.0,aug 2014,jan 2015,9301641,aug2014|jan2015
257,148,7073133,Spelling,3486.0,4092.0,233.0,306.0,250.0,3506.0,aug 2014,jan 2015,9301641,aug2014|jan2015
258,148,7073133,Taal,1565.0,2142.0,465.0,614.0,477.0,1524.0,aug 2014,jan 2015,9301641,aug2014|jan2015
259,148,7073133,Woordenschat (extra),220.0,267.0,51.0,69.0,53.0,220.0,aug 2014,jan 2015,9301641,aug2014|jan2015
260,148,7073133,Automatiseren (extra),289.0,309.0,1.0,1.0,1.0,289.0,aug 2014,jan 2015,9230594,aug2014|jan2015
261,148,7073133,Rekenen,2199.0,2830.0,224.0,330.0,232.0,2275.0,aug 2014,jan 2015,9230594,aug2014|jan2015
262,148,7073133,Spelling,3258.0,3828.0,94.0,140.0,97.0,3261.0,aug 2014,jan 2015,9230594,aug2014|jan2015
263,148,7073133,Taal,1306.0,1800.0,228.0,373.0,237.0,1303.0,aug 2014,jan 2015,9230594,aug2014|jan2015
264,148,7073133,Woordenschat (extra),169.0,197.0,0.0,0.0,0.0,169.0,aug 2014,jan 2015,9230594,aug2014|jan2015
265,148,7073133,Automatiseren (extra),707.0,735.0,46.0,50.0,46.0,707.0,aug 2014,jan 2015,9154586,aug2014|jan2015
266,148,7073133,Rekenen,2560.0,3202.0,369.0,512.0,379.0,2625.0,aug 2014,jan 2015,9154586,aug2014|jan2015
267,148,7073133,Spelling,2962.0,3379.0,109.0,150.0,113.0,2971.0,aug 2014,jan 2015,9154586,aug2014|jan2015
268,148,7073133,Taal,1204.0,1803.0,179.0,266.0,187.0,1200.0,aug 2014,jan 2015,9154586,aug2014|jan2015
269,148,7073133,Woordenschat (extra),127.0,160.0,11.0,16.0,12.0,128.0,aug 2014,jan 2015,9154586,aug2014|jan2015
270,148,7073133,Automatiseren (extra),1448.0,1500.0,149.0,165.0,150.0,908.0,aug 2014,jan 2015,3478564,aug2014|jan2015
271,148,7073133,Rekenen,2637.0,3229.0,631.0,869.0,651.0,2675.0,aug 2014,jan 2015,3478564,aug2014|jan2015
272,148,7073133,Spelling,3579.0,4567.0,631.0,855.0,656.0,3619.0,aug 2014,jan 2015,3478564,aug2014|jan2015
273,148,7073133,Taal,1196.0,1725.0,302.0,420.0,310.0,1214.0,aug 2014,jan 2015,3478564,aug2014|jan2015
274,148,7073133,Woordenschat (extra),263.0,342.0,50.0,73.0,51.0,263.0,aug 2014,jan 2015,3478564,aug2014|jan2015
275,148,7073133,Automatiseren (extra),642.0,779.0,4.0,8.0,5.0,435.0,aug 2014,jan 2015,8404437,aug2014|jan2015
276,148,7073133,Rekenen,1560.0,2649.0,420.0,626.0,450.0,1723.0,aug 2014,jan 2015,8404437,aug2014|jan2015
277,148,7073133,Spelling,2536.0,3325.0,306.0,433.0,343.0,2605.0,aug 2014,jan 2015,8404437,aug2014|jan2015
278,148,7073133,Taal,1016.0,1587.0,200.0,317.0,231.0,1065.0,aug 2014,jan 2015,8404437,aug2014|jan2015
279,148,7073133,Woordenschat (extra),157.0,229.0,2.0,5.0,3.0,162.0,aug 2014,jan 2015,8404437,aug2014|jan2015
280,148,7073133,Automatiseren (extra),1773.0,1845.0,373.0,395.0,383.0,1143.0,aug 2014,jan 2015,9026812,aug2014|jan2015
281,148,7073133,Rekenen,3573.0,4402.0,963.0,1320.0,1104.0,3704.0,aug 2014,jan 2015,9026812,aug2014|jan2015
282,148,7073133,Spelling,4720.0,5202.0,819.0,1033.0,943.0,4823.0,aug 2014,jan 2015,9026812,aug2014|jan2015
283,148,7073133,Taal,1508.0,1917.0,463.0,634.0,528.0,1537.0,aug 2014,jan 2015,9026812,aug2014|jan2015
284,148,7073133,Woordenschat (extra),316.0,379.0,102.0,143.0,121.0,333.0,aug 2014,jan 2015,9026812,aug2014|jan2015
285,148,7073133,Automatiseren (extra),396.0,418.0,29.0,30.0,29.0,302.0,aug 2014,jan 2015,3595819,aug2014|jan2015
286,148,7073133,Rekenen,736.0,905.0,185.0,238.0,200.0,765.0,aug 2014,jan 2015,3595819,aug2014|jan2015
287,148,7073133,Spelling,1500.0,1593.0,323.0,367.0,333.0,1509.0,aug 2014,jan 2015,3595819,aug2014|jan2015
288,148,7073133,Taal,527.0,593.0,126.0,148.0,137.0,540.0,aug 2014,jan 2015,3595819,aug2014|jan2015
289,148,7073133,Woordenschat (extra),58.0,67.0,39.0,48.0,41.0,60.0,aug 2014,jan 2015,3595819,aug2014|jan2015
290,148,7073133,Automatiseren (extra),1001.0,1041.0,19.0,23.0,19.0,620.0,aug 2014,jan 2015,5139709,aug2014|jan2015
291,148,7073133,Rekenen,2333.0,2922.0,499.0,644.0,503.0,2344.0,aug 2014,jan 2015,5139709,aug2014|jan2015
292,148,7073133,Spelling,3771.0,4246.0,519.0,688.0,523.0,3761.0,aug 2014,jan 2015,5139709,aug2014|jan2015
293,148,7073133,Taal,1128.0,1401.0,169.0,222.0,171.0,1127.0,aug 2014,jan 2015,5139709,aug2014|jan2015
294,148,7073133,Woordenschat (extra),163.0,205.0,18.0,35.0,19.0,163.0,aug 2014,jan 2015,5139709,aug2014|jan2015
295,148,7073133,Automatiseren (extra),1364.0,1502.0,75.0,86.0,75.0,763.0,aug 2014,jan 2015,3455653,aug2014|jan2015
296,148,7073133,Rekenen,2826.0,4189.0,702.0,991.0,733.0,2908.0,aug 2014,jan 2015,3455653,aug2014|jan2015
297,148,7073133,Spelling,4101.0,4943.0,611.0,879.0,644.0,4127.0,aug 2014,jan 2015,3455653,aug2014|jan2015
298,148,7073133,Taal,1531.0,2315.0,510.0,745.0,529.0,1545.0,aug 2014,jan 2015,3455653,aug2014|jan2015
299,148,7073133,Woordenschat (extra),271.0,391.0,57.0,89.0,57.0,266.0,aug 2014,jan 2015,3455653,aug2014|jan2015
300,148,7073133,Automatiseren (extra),1573.0,1748.0,213.0,250.0,214.0,1408.0,aug 2014,jan 2015,2527091,aug2014|jan2015
301,148,7073133,Rekenen,2991.0,4500.0,666.0,1040.0,736.0,3155.0,aug 2014,jan 2015,2527091,aug2014|jan2015
302,148,7073133,Spelling,4035.0,4890.0,573.0,870.0,676.0,4104.0,aug 2014,jan 2015,2527091,aug2014|jan2015
303,148,7073133,Taal,1774.0,2938.0,637.0,936.0,716.0,1814.0,aug 2014,jan 2015,2527091,aug2014|jan2015
304,148,7073133,Woordenschat (extra),217.0,311.0,48.0,85.0,61.0,230.0,aug 2014,jan 2015,2527091,aug2014|jan2015
305,148,7073133,Automatiseren (extra),1059.0,1240.0,67.0,129.0,81.0,646.0,aug 2014,jan 2015,7095288,aug2014|jan2015
306,148,7073133,Rekenen,2364.0,3635.0,536.0,850.0,564.0,2444.0,aug 2014,jan 2015,7095288,aug2014|jan2015
307,148,7073133,Spelling,3814.0,4902.0,552.0,873.0,613.0,3866.0,aug 2014,jan 2015,7095288,aug2014|jan2015
308,148,7073133,Taal,1265.0,1877.0,271.0,435.0,292.0,1271.0,aug 2014,jan 2015,7095288,aug2014|jan2015
309,148,7073133,Woordenschat (extra),271.0,380.0,59.0,86.0,60.0,264.0,aug 2014,jan 2015,7095288,aug2014|jan2015
310,148,7073133,Automatiseren (extra),934.0,1041.0,12.0,14.0,13.0,527.0,aug 2014,jan 2015,3653447,aug2014|jan2015
311,148,7073133,Rekenen,2234.0,3426.0,534.0,703.0,599.0,2356.0,aug 2014,jan 2015,3653447,aug2014|jan2015
312,148,7073133,Spelling,3975.0,4726.0,667.0,926.0,757.0,4050.0,aug 2014,jan 2015,3653447,aug2014|jan2015
313,148,7073133,Taal,1217.0,1958.0,267.0,410.0,310.0,1254.0,aug 2014,jan 2015,3653447,aug2014|jan2015
314,148,7073133,Woordenschat (extra),220.0,314.0,9.0,14.0,10.0,220.0,aug 2014,jan 2015,3653447,aug2014|jan2015
315,148,7073133,Automatiseren (extra),1110.0,1197.0,22.0,26.0,23.0,609.0,aug 2014,jan 2015,9453922,aug2014|jan2015
316,148,7073133,Rekenen,2601.0,3453.0,444.0,641.0,467.0,2663.0,aug 2014,jan 2015,9453922,aug2014|jan2015
317,148,7073133,Spelling,3700.0,4622.0,340.0,519.0,379.0,3738.0,aug 2014,jan 2015,9453922,aug2014|jan2015
318,148,7073133,Taal,1112.0,1589.0,153.0,238.0,191.0,1155.0,aug 2014,jan 2015,9453922,aug2014|jan2015
319,148,7073133,Woordenschat (extra),248.0,337.0,28.0,47.0,31.0,249.0,aug 2014,jan 2015,9453922,aug2014|jan2015
320,148,7073133,Automatiseren (extra),696.0,743.0,18.0,21.0,19.0,464.0,aug 2014,jan 2015,5709652,aug2014|jan2015
321,148,7073133,Rekenen,1518.0,2440.0,273.0,389.0,334.0,1727.0,aug 2014,jan 2015,5709652,aug2014|jan2015
322,148,7073133,Spelling,2345.0,2880.0,248.0,354.0,296.0,2410.0,aug 2014,jan 2015,5709652,aug2014|jan2015
323,148,7073133,Taal,904.0,1335.0,103.0,152.0,124.0,948.0,aug 2014,jan 2015,5709652,aug2014|jan2015
324,148,7073133,Woordenschat (extra),165.0,252.0,13.0,23.0,19.0,171.0,aug 2014,jan 2015,5709652,aug2014|jan2015
325,148,7073133,Automatiseren (extra),1426.0,1512.0,68.0,84.0,69.0,750.0,aug 2014,jan 2015,5815029,aug2014|jan2015
326,148,7073133,Rekenen,2976.0,4079.0,693.0,1012.0,734.0,3031.0,aug 2014,jan 2015,5815029,aug2014|jan2015
327,148,7073133,Spelling,4462.0,5690.0,756.0,1077.0,813.0,4490.0,aug 2014,jan 2015,5815029,aug2014|jan2015
328,148,7073133,Taal,1558.0,2319.0,527.0,721.0,540.0,1564.0,aug 2014,jan 2015,5815029,aug2014|jan2015
329,148,7073133,Woordenschat (extra),279.0,405.0,65.0,112.0,71.0,278.0,aug 2014,jan 2015,5815029,aug2014|jan2015
330,148,7073133,Automatiseren (extra),1378.0,1461.0,377.0,413.0,378.0,1318.0,aug 2014,jan 2015,6002379,aug2014|jan2015
331,148,7073133,Rekenen,4313.0,5674.0,1590.0,2126.0,1621.0,4348.0,aug 2014,jan 2015,6002379,aug2014|jan2015
332,148,7073133,Spelling,3596.0,4303.0,213.0,325.0,257.0,3641.0,aug 2014,jan 2015,6002379,aug2014|jan2015
333,148,7073133,Taal,2105.0,3170.0,967.0,1333.0,988.0,2066.0,aug 2014,jan 2015,6002379,aug2014|jan2015
334,148,7073133,Woordenschat (extra),205.0,279.0,55.0,76.0,55.0,205.0,aug 2014,jan 2015,6002379,aug2014|jan2015
335,148,7073133,Automatiseren (extra),363.0,384.0,8.0,12.0,8.0,363.0,aug 2014,jan 2015,1676493,aug2014|jan2015
336,148,7073133,Rekenen,2822.0,3373.0,364.0,498.0,365.0,2816.0,aug 2014,jan 2015,1676493,aug2014|jan2015
337,148,7073133,Spelling,3795.0,4104.0,266.0,345.0,270.0,3786.0,aug 2014,jan 2015,1676493,aug2014|jan2015
338,148,7073133,Taal,1719.0,2140.0,539.0,726.0,549.0,1681.0,aug 2014,jan 2015,1676493,aug2014|jan2015
339,148,7073133,Woordenschat (extra),190.0,216.0,21.0,38.0,23.0,192.0,aug 2014,jan 2015,1676493,aug2014|jan2015
340,148,7073133,Automatiseren (extra),1692.0,1804.0,382.0,442.0,393.0,1121.0,aug 2014,jan 2015,4527373,aug2014|jan2015
341,148,7073133,Rekenen,3136.0,3947.0,931.0,1325.0,1065.0,3291.0,aug 2014,jan 2015,4527373,aug2014|jan2015
342,148,7073133,Spelling,3920.0,4533.0,649.0,886.0,712.0,3970.0,aug 2014,jan 2015,4527373,aug2014|jan2015
343,148,7073133,Taal,1405.0,2070.0,434.0,669.0,487.0,1464.0,aug 2014,jan 2015,4527373,aug2014|jan2015
344,148,7073133,Woordenschat (extra),269.0,383.0,66.0,124.0,89.0,286.0,aug 2014,jan 2015,4527373,aug2014|jan2015
345,148,7073133,Automatiseren (extra),1029.0,1207.0,18.0,31.0,20.0,582.0,aug 2014,jan 2015,2225187,aug2014|jan2015
346,148,7073133,Rekenen,2322.0,3310.0,509.0,711.0,521.0,2390.0,aug 2014,jan 2015,2225187,aug2014|jan2015
347,148,7073133,Spelling,4177.0,4890.0,535.0,755.0,566.0,4196.0,aug 2014,jan 2015,2225187,aug2014|jan2015
348,148,7073133,Taal,1322.0,1968.0,348.0,480.0,358.0,1330.0,aug 2014,jan 2015,2225187,aug2014|jan2015
349,148,7073133,Woordenschat (extra),208.0,307.0,16.0,25.0,18.0,211.0,aug 2014,jan 2015,2225187,aug2014|jan2015
350,148,7073133,Automatiseren (extra),1368.0,1454.0,136.0,163.0,136.0,791.0,aug 2014,jan 2015,4785142,aug2014|jan2015
351,148,7073133,Rekenen,3250.0,3988.0,725.0,995.0,732.0,3250.0,aug 2014,jan 2015,4785142,aug2014|jan2015
352,148,7073133,Spelling,3793.0,4673.0,381.0,513.0,385.0,3792.0,aug 2014,jan 2015,4785142,aug2014|jan2015
353,148,7073133,Taal,1206.0,1670.0,208.0,289.0,212.0,1198.0,aug 2014,jan 2015,4785142,aug2014|jan2015
354,148,7073133,Woordenschat (extra),231.0,288.0,17.0,28.0,17.0,231.0,aug 2014,jan 2015,4785142,aug2014|jan2015
355,148,7073133,Automatiseren (extra),470.0,486.0,0.0,0.0,0.0,341.0,aug 2014,jan 2015,2373099,aug2014|jan2015
356,148,7073133,Rekenen,1370.0,1817.0,94.0,128.0,104.0,1425.0,aug 2014,jan 2015,2373099,aug2014|jan2015
357,148,7073133,Spelling,2476.0,2755.0,100.0,148.0,120.0,2495.0,aug 2014,jan 2015,2373099,aug2014|jan2015
358,148,7073133,Taal,787.0,1128.0,35.0,48.0,40.0,817.0,aug 2014,jan 2015,2373099,aug2014|jan2015
359,148,7073133,Woordenschat (extra),161.0,220.0,0.0,0.0,0.0,168.0,aug 2014,jan 2015,2373099,aug2014|jan2015
360,148,7073133,Automatiseren (extra),1332.0,1393.0,30.0,39.0,31.0,735.0,aug 2014,jan 2015,2471406,aug2014|jan2015
361,148,7073133,Rekenen,2426.0,3067.0,251.0,377.0,296.0,2492.0,aug 2014,jan 2015,2471406,aug2014|jan2015
362,148,7073133,Spelling,4336.0,4940.0,537.0,778.0,668.0,4447.0,aug 2014,jan 2015,2471406,aug2014|jan2015
363,148,7073133,Taal,1208.0,1732.0,191.0,305.0,240.0,1260.0,aug 2014,jan 2015,2471406,aug2014|jan2015
364,148,7073133,Woordenschat (extra),252.0,343.0,39.0,81.0,57.0,267.0,aug 2014,jan 2015,2471406,aug2014|jan2015
365,148,3023549,Automatiseren (extra),352.0,385.0,0.0,0.0,0.0,352.0,aug 2014,jan 2015,8980480,aug2014|jan2015
366,148,3023549,Rekenen,1626.0,2026.0,285.0,413.0,329.0,1695.0,aug 2014,jan 2015,8980480,aug2014|jan2015
367,148,3023549,Spelling,835.0,971.0,111.0,157.0,125.0,868.0,aug 2014,jan 2015,8980480,aug2014|jan2015
368,148,3023549,Taal,546.0,654.0,56.0,91.0,59.0,547.0,aug 2014,jan 2015,8980480,aug2014|jan2015
369,148,3023549,Woordenschat (extra),77.0,84.0,0.0,2.0,1.0,78.0,aug 2014,jan 2015,8980480,aug2014|jan2015
370,148,3023549,Automatiseren (extra),201.0,230.0,4.0,4.0,4.0,202.0,aug 2014,jan 2015,9382830,aug2014|jan2015
371,148,3023549,Rekenen,2075.0,3077.0,671.0,979.0,711.0,2173.0,aug 2014,jan 2015,9382830,aug2014|jan2015
372,148,3023549,Spelling,1370.0,1778.0,276.0,405.0,296.0,1418.0,aug 2014,jan 2015,9382830,aug2014|jan2015
373,148,3023549,Taal,848.0,1225.0,151.0,238.0,160.0,850.0,aug 2014,jan 2015,9382830,aug2014|jan2015
374,148,3023549,Woordenschat (extra),95.0,121.0,8.0,14.0,10.0,97.0,aug 2014,jan 2015,9382830,aug2014|jan2015
375,148,3023549,Automatiseren (extra),188.0,252.0,2.0,8.0,5.0,195.0,aug 2014,jan 2015,5876376,aug2014|jan2015
376,148,3023549,Rekenen,1592.0,2903.0,673.0,1069.0,799.0,1887.0,aug 2014,jan 2015,5876376,aug2014|jan2015
377,148,3023549,Spelling,1262.0,1688.0,365.0,508.0,413.0,1370.0,aug 2014,jan 2015,5876376,aug2014|jan2015
378,148,3023549,Taal,793.0,1454.0,184.0,309.0,221.0,832.0,aug 2014,jan 2015,5876376,aug2014|jan2015
379,148,3023549,Woordenschat (extra),91.0,117.0,4.0,6.0,4.0,91.0,aug 2014,jan 2015,5876376,aug2014|jan2015
380,148,3023549,Automatiseren (extra),108.0,132.0,3.0,5.0,4.0,109.0,aug 2014,jan 2015,6196403,aug2014|jan2015
381,148,3023549,Rekenen,1437.0,2028.0,407.0,542.0,410.0,1477.0,aug 2014,jan 2015,6196403,aug2014|jan2015
382,148,3023549,Spelling,1068.0,1300.0,261.0,366.0,266.0,1101.0,aug 2014,jan 2015,6196403,aug2014|jan2015
383,148,3023549,Taal,682.0,981.0,102.0,156.0,104.0,684.0,aug 2014,jan 2015,6196403,aug2014|jan2015
384,148,3023549,Woordenschat (extra),53.0,67.0,13.0,16.0,14.0,54.0,aug 2014,jan 2015,6196403,aug2014|jan2015
385,148,3023549,Automatiseren (extra),256.0,286.0,17.0,19.0,17.0,256.0,aug 2014,jan 2015,7527795,aug2014|jan2015
386,148,3023549,Rekenen,2004.0,2636.0,489.0,680.0,527.0,2103.0,aug 2014,jan 2015,7527795,aug2014|jan2015
387,148,3023549,Spelling,1259.0,1627.0,252.0,356.0,284.0,1352.0,aug 2014,jan 2015,7527795,aug2014|jan2015
388,148,3023549,Taal,771.0,1106.0,155.0,248.0,165.0,782.0,aug 2014,jan 2015,7527795,aug2014|jan2015
389,148,3023549,Woordenschat (extra),94.0,109.0,6.0,9.0,6.0,94.0,aug 2014,jan 2015,7527795,aug2014|jan2015
390,148,3023549,Automatiseren (extra),267.0,330.0,30.0,46.0,34.0,269.0,aug 2014,jan 2015,9216996,aug2014|jan2015
391,148,3023549,Rekenen,1789.0,2742.0,511.0,739.0,570.0,1935.0,aug 2014,jan 2015,9216996,aug2014|jan2015
392,148,3023549,Spelling,801.0,1063.0,172.0,244.0,203.0,886.0,aug 2014,jan 2015,9216996,aug2014|jan2015
393,148,3023549,Taal,603.0,987.0,128.0,179.0,145.0,623.0,aug 2014,jan 2015,9216996,aug2014|jan2015
394,148,3023549,Woordenschat (extra),116.0,156.0,9.0,12.0,9.0,117.0,aug 2014,jan 2015,9216996,aug2014|jan2015
395,148,3023549,Automatiseren (extra),76.0,87.0,27.0,30.0,28.0,79.0,aug 2014,jan 2015,9107245,aug2014|jan2015
396,148,3023549,Rekenen,547.0,852.0,419.0,558.0,442.0,595.0,aug 2014,jan 2015,9107245,aug2014|jan2015
397,148,3023549,Spelling,540.0,708.0,200.0,279.0,220.0,586.0,aug 2014,jan 2015,9107245,aug2014|jan2015
398,148,3023549,Taal,325.0,527.0,147.0,205.0,155.0,335.0,aug 2014,jan 2015,9107245,aug2014|jan2015
399,148,3023549,Woordenschat (extra),18.0,26.0,18.0,26.0,18.0,18.0,aug 2014,jan 2015,9107245,aug2014|jan2015
400,148,3023549,Automatiseren (extra),341.0,384.0,0.0,0.0,0.0,342.0,aug 2014,jan 2015,9087733,aug2014|jan2015
401,148,3023549,Rekenen,1831.0,2603.0,350.0,550.0,434.0,1962.0,aug 2014,jan 2015,9087733,aug2014|jan2015
402,148,3023549,Spelling,969.0,1343.0,203.0,282.0,241.0,1094.0,aug 2014,jan 2015,9087733,aug2014|jan2015
403,148,3023549,Taal,626.0,1024.0,72.0,144.0,92.0,650.0,aug 2014,jan 2015,9087733,aug2014|jan2015
404,148,3023549,Woordenschat (extra),85.0,124.0,17.0,29.0,17.0,85.0,aug 2014,jan 2015,9087733,aug2014|jan2015
405,148,3023549,Automatiseren (extra),84.0,97.0,13.0,14.0,13.0,88.0,aug 2014,jan 2015,4416989,aug2014|jan2015
406,148,3023549,Rekenen,981.0,1448.0,279.0,411.0,312.0,1108.0,aug 2014,jan 2015,4416989,aug2014|jan2015
407,148,3023549,Spelling,908.0,1266.0,216.0,315.0,242.0,1027.0,aug 2014,jan 2015,4416989,aug2014|jan2015
408,148,3023549,Taal,548.0,852.0,76.0,106.0,83.0,589.0,aug 2014,jan 2015,4416989,aug2014|jan2015
409,148,3023549,Woordenschat (extra),74.0,101.0,14.0,20.0,14.0,74.0,aug 2014,jan 2015,4416989,aug2014|jan2015
410,148,3023549,Automatiseren (extra),258.0,301.0,7.0,11.0,7.0,260.0,aug 2014,jan 2015,5406435,aug2014|jan2015
411,148,3023549,Rekenen,2219.0,2976.0,615.0,843.0,664.0,2372.0,aug 2014,jan 2015,5406435,aug2014|jan2015
412,148,3023549,Spelling,1238.0,1655.0,288.0,392.0,308.0,1328.0,aug 2014,jan 2015,5406435,aug2014|jan2015
413,148,3023549,Taal,789.0,1199.0,155.0,223.0,164.0,792.0,aug 2014,jan 2015,5406435,aug2014|jan2015
414,148,3023549,Woordenschat (extra),96.0,107.0,3.0,5.0,3.0,96.0,aug 2014,jan 2015,5406435,aug2014|jan2015
